Id,Action
45449,0.078
45450,0.992
45451,0.994
45452,0.992
45453,0.997
45454,0.862
45455,0.975
45456,0.867
45457,0.999
45458,0.312
45459,0.983
45460,0.99
45461,0.993
45462,0.015
45463,1
45464,0.991
45465,1
45466,0.977
45467,0.947
45468,0.776
45469,0.829
45470,0.976
45471,0.793
45472,0.988
45473,0.743
45474,0.937
45475,0.373
45476,0.804
45477,0.975
45478,0.994
45479,0.791
45480,0.971
45481,0.994
45482,0.096
45483,0.998
45484,0.739
45485,0.994
45486,0.991
45487,0.008
45488,0.971
45489,0.986
45490,0.996
45491,0.852
45492,0.901
45493,1
45494,0.99
45495,0.921
45496,0.713
45497,0.999
45498,0.982
45499,1
45500,0.979
45501,0.992
45502,0.867
45503,0.966
45504,0.969
45505,0.674
45506,0.916
45507,0.986
45508,0.72
45509,1
45510,0.993
45511,0.859
45512,0.997
45513,0.997
45514,0.944
45515,0.968
45516,1
45517,0.677
45518,0.774
45519,0.996
45520,0.918
45521,0.999
45522,0.976
45523,0.983
45524,0.998
45525,0.741
45526,1
45527,0.985
45528,0.978
45529,1
45530,0.978
45531,0.941
45532,0.806
45533,0.989
45534,0.975
45535,0.999
45536,0.999
45537,0.635
45538,0.924
45539,0.108
45540,0.893
45541,0.722
45542,0.99
45543,0.983
45544,0.988
45545,0.928
45546,0.82
45547,0.985
45548,0.994
45549,0.951
45550,0.947
45551,0.992
45552,0.995
45553,0.999
45554,0.749
45555,0.987
45556,0.998
45557,0.996
45558,0.939
45559,0.975
45560,0.993
45561,0.976
45562,0.999
45563,0.87
45564,0.992
45565,0.992
45566,0.961
45567,0.747
45568,0.893
45569,0.969
45570,0.966
45571,0.93
45572,0.982
45573,0.989
45574,0.976
45575,0.95
45576,0.969
45577,0.951
45578,0.993
45579,0.843
45580,0.969
45581,0.998
45582,0.006
45583,0.954
45584,1
45585,0.921
45586,0.975
45587,0.975
45588,0.985
45589,0.974
45590,0.968
45591,1
45592,0.992
45593,0.995
45594,0.988
45595,0.957
45596,0.976
45597,0.838
45598,0.994
45599,0.981
45600,0.952
45601,0.098
45602,0.775
45603,0.942
45604,0.988
45605,0.998
45606,0.96
45607,0.943
45608,0.923
45609,0.995
45610,0.99
45611,0.994
45612,0.999
45613,0.987
45614,0.982
45615,0.906
45616,0.927
45617,0.984
45618,0.995
45619,0.851
45620,0.995
45621,0.999
45622,0.993
45623,0.99
45624,0.948
45625,1
45626,0.983
45627,0.919
45628,0.377
45629,0.991
45630,0.994
45631,0.998
45632,0.991
45633,0.952
45634,0.991
45635,0.973
45636,0.988
45637,0.938
45638,0.997
45639,1
45640,0.287
45641,0.908
45642,1
45643,0.993
45644,0.873
45645,1
45646,0.999
45647,0.626
45648,0.76
45649,0.949
45650,0.91
45651,0.97
45652,0.862
45653,0.434
45654,0.402
45655,0.725
45656,0.948
45657,0.971
45658,0.019
45659,0.965
45660,0.964
45661,0.947
45662,0.943
45663,0.217
45664,0.701
45665,0.997
45666,0.136
45667,0.863
45668,0.995
45669,0.936
45670,0.999
45671,0.761
45672,0.918
45673,0.993
45674,0.866
45675,0.976
45676,1
45677,0.913
45678,0.999
45679,1
45680,0.999
45681,0.989
45682,0.994
45683,0.763
45684,0.818
45685,0.906
45686,0.997
45687,0.999
45688,0.992
45689,0.056
45690,0.963
45691,0.995
45692,0.942
45693,1
45694,0.996
45695,0.974
45696,0.998
45697,0.56
45698,0.937
45699,0.282
45700,0.992
45701,0.99
45702,0.995
45703,0.754
45704,0.926
45705,1
45706,0.981
45707,0.745
45708,0.999
45709,1
45710,0.86
45711,0.979
45712,0.941
45713,0.834
45714,0.996
45715,0.997
45716,0.999
45717,0.993
45718,0.926
45719,0.691
45720,0.881
45721,1
45722,0.837
45723,0.906
45724,0.999
45725,0.896
45726,0.907
45727,0.999
45728,0.992
45729,0.756
45730,0.957
45731,0.999
45732,0.989
45733,0.149
45734,0.995
45735,0.999
45736,0.997
45737,0.999
45738,0.998
45739,1
45740,0.996
45741,0.986
45742,0.981
45743,0.999
45744,0.743
45745,0.956
45746,0.951
45747,0.931
45748,0.99
45749,0.988
45750,0.973
45751,1
45752,0.995
45753,0.988
45754,0.995
45755,0.985
45756,1
45757,0.996
45758,0.997
45759,0.996
45760,0.973
45761,0.937
45762,0.993
45763,0.656
45764,0.963
45765,0.964
45766,0.992
45767,0.998
45768,0.405
45769,0.878
45770,0.918
45771,0.992
45772,0.914
45773,0.988
45774,0.995
45775,0.965
45776,1
45777,0.996
45778,0.993
45779,0.002
45780,0.998
45781,0.932
45782,0.981
45783,0.641
45784,0.954
45785,0.997
45786,0.794
45787,0.794
45788,1
45789,0.984
45790,0.989
45791,0.997
45792,0.873
45793,0.983
45794,0.992
45795,0.929
45796,0.989
45797,0.867
45798,0.991
45799,0.98
45800,0.984
45801,0.952
45802,1
45803,0.995
45804,0.978
45805,0.986
45806,0.987
45807,0.991
45808,0.976
45809,0.932
45810,0.987
45811,0.987
45812,0.981
45813,0.977
45814,0.99
45815,0.983
45816,0.992
45817,0.918
45818,0.931
45819,0.988
45820,0.995
45821,0.942
45822,0.984
45823,0.967
45824,0.996
45825,0.991
45826,0.884
45827,0.951
45828,0.997
45829,0.892
45830,0.984
45831,0.971
45832,1
45833,0.669
45834,0.994
45835,0.902
45836,0.993
45837,0.998
45838,0.09
45839,0.987
45840,0.921
45841,0.996
45842,0.993
45843,0.24
45844,1
45845,0.992
45846,0.998
45847,0.874
45848,0.996
45849,0.138
45850,0.985
45851,0.975
45852,0.99
45853,0.726
45854,0.999
45855,0.796
45856,0.231
45857,0.963
45858,0.98
45859,0.852
45860,1
45861,0.998
45862,1
45863,0.995
45864,0.999
45865,0.992
45866,0.985
45867,0.013
45868,0.867
45869,0.996
45870,1
45871,0.997
45872,0.893
45873,0.993
45874,0.967
45875,0.944
45876,0.809
45877,0.737
45878,0.956
45879,0.957
45880,0.986
45881,0.99
45882,0.849
45883,0.994
45884,0.976
45885,0.828
45886,0.998
45887,0.848
45888,0.959
45889,1
45890,0.973
45891,0.996
45892,0.992
45893,0.999
45894,0.998
45895,0.997
45896,0.976
45897,0.989
45898,0.975
45899,0.999
45900,0.958
45901,0.409
45902,0.913
45903,0.8
45904,0.974
45905,0.976
45906,0.945
45907,0.983
45908,0.938
45909,0.987
45910,0.978
45911,0.923
45912,0.098
45913,0.992
45914,0.436
45915,0.909
45916,0.952
45917,1
45918,0.924
45919,0.401
45920,0.99
45921,0.989
45922,0.994
45923,0.971
45924,0.992
45925,0.708
45926,0.997
45927,0.947
45928,0.985
45929,0.979
45930,0.999
45931,0.998
45932,0.957
45933,0.894
45934,0.972
45935,0.988
45936,0.998
45937,1
45938,0.64
45939,0.994
45940,0.978
45941,0.999
45942,0.992
45943,0.958
45944,0.995
45945,0.862
45946,0.997
45947,0.534
45948,0.315
45949,0.991
45950,0.999
45951,0.999
45952,0.994
45953,0.976
45954,0.824
45955,1
45956,0.953
45957,0.979
45958,0.852
45959,0.319
45960,0.087
45961,0.999
45962,0.994
45963,0.092
45964,0.993
45965,0.937
45966,0.929
45967,0.994
45968,0.972
45969,0.421
45970,0.82
45971,0.977
45972,0.995
45973,0.943
45974,0.97
45975,0.881
45976,0.758
45977,0.905
45978,0.658
45979,0.999
45980,0.999
45981,0.752
45982,0.99
45983,0.819
45984,0.968
45985,1
45986,1
45987,0.992
45988,0.988
45989,0.993
45990,0.977
45991,0.99
45992,0.942
45993,0.964
45994,0.996
45995,1
45996,0.987
45997,0.998
45998,0.95
45999,0.985
46000,0.966
46001,0.956
46002,1
46003,0.993
46004,0.782
46005,0.963
46006,0.829
46007,0.954
46008,0.983
46009,0.879
46010,0.977
46011,0.97
46012,0.012
46013,0.969
46014,0
46015,0.755
46016,0.983
46017,0.992
46018,0.991
46019,0.963
46020,0.999
46021,0.983
46022,0.996
46023,0.357
46024,0.981
46025,0.838
46026,0.112
46027,0.999
46028,0.997
46029,0.997
46030,0.956
46031,0.955
46032,0.997
46033,1
46034,1
46035,0.996
46036,0.959
46037,0.942
46038,0.871
46039,0.982
46040,0.865
46041,0.989
46042,0.848
46043,0.994
46044,0.994
46045,0.945
46046,0.99
46047,0.976
46048,1
46049,0.871
46050,0.964
46051,0.997
46052,0.956
46053,0.716
46054,1
46055,0.998
46056,0.991
46057,0.95
46058,0.998
46059,0.929
46060,0.988
46061,0.994
46062,0.864
46063,0.993
46064,0.981
46065,0.972
46066,1
46067,0.992
46068,0.827
46069,1
46070,0.866
46071,0.958
46072,0.474
46073,0.997
46074,0.989
46075,0.993
46076,0.81
46077,0.987
46078,0.798
46079,0.868
46080,0.949
46081,0.888
46082,1
46083,0.996
46084,0.994
46085,0.938
46086,0.944
46087,0.977
46088,0.883
46089,0.995
46090,0.99
46091,0.986
46092,0.814
46093,0.957
46094,0.976
46095,0.998
46096,0.99
46097,0.809
46098,0.978
46099,0.977
46100,0.864
46101,0.824
46102,0.983
46103,1
46104,0.989
46105,0.339
46106,0.995
46107,0.998
46108,0.868
46109,1
46110,0.985
46111,0.976
46112,1
46113,0.926
46114,0.994
46115,0.908
46116,0.979
46117,0.999
46118,0.991
46119,0.998
46120,0.989
46121,0.974
46122,0.856
46123,0.987
46124,0.974
46125,0.999
46126,0.998
46127,1
46128,0.997
46129,0.982
46130,0.792
46131,0.994
46132,0.99
46133,0.997
46134,0.489
46135,0.996
46136,0.951
46137,0.998
46138,0.991
46139,0.889
46140,0.956
46141,0.982
46142,0.854
46143,0.964
46144,0.99
46145,0.994
46146,0.976
46147,0.003
46148,0.974
46149,1
46150,0.974
46151,0.892
46152,0.928
46153,0.527
46154,0.88
46155,0.82
46156,0.996
46157,0.998
46158,0.755
46159,0.748
46160,0.616
46161,0.999
46162,0.988
46163,0.517
46164,0.941
46165,0.981
46166,0.995
46167,0.99
46168,0.896
46169,0.985
46170,0.991
46171,0.745
46172,0.659
46173,0.973
46174,0.995
46175,0.826
46176,0.985
46177,0.994
46178,0.903
46179,0.974
46180,1
46181,0.984
46182,0.954
46183,1
46184,0.984
46185,1
46186,0.933
46187,0.986
46188,0.991
46189,0.935
46190,1
46191,0.995
46192,1
46193,1
46194,0.99
46195,0.999
46196,0.992
46197,0.999
46198,0.898
46199,0.969
46200,0.682
46201,0.998
46202,0.965
46203,0.977
46204,0.991
46205,0.449
46206,0.991
46207,0.982
46208,0.253
46209,0.997
46210,1
46211,0.975
46212,0.988
46213,0.999
46214,0.958
46215,1
46216,0.816
46217,0.983
46218,0.997
46219,0.993
46220,0.998
46221,0.99
46222,0.999
46223,0.97
46224,0.682
46225,0.959
46226,0.977
46227,1
46228,0.208
46229,0.962
46230,0.828
46231,0.001
46232,0.999
46233,0.964
46234,0.995
46235,0.972
46236,0.992
46237,0.999
46238,0.913
46239,0.638
46240,0.988
46241,0.984
46242,0.75
46243,0.998
46244,0
46245,1
46246,0.827
46247,0.981
46248,0.019
46249,0.999
46250,0.854
46251,0.993
46252,0.998
46253,1
46254,0.986
46255,0.999
46256,0.986
46257,0.991
46258,0.995
46259,0.838
46260,0.998
46261,0.926
46262,0.948
46263,1
46264,0.921
46265,0.525
46266,0.995
46267,0.634
46268,0.751
46269,0.983
46270,0.995
46271,0.92
46272,0.999
46273,0.845
46274,0.986
46275,0.943
46276,0.995
46277,0.985
46278,1
46279,0.024
46280,1
46281,0.999
46282,0.953
46283,0.753
46284,0.945
46285,0.783
46286,0.989
46287,0.969
46288,0.86
46289,0.966
46290,0.953
46291,0.991
46292,0.994
46293,1
46294,0.919
46295,0.948
46296,0.339
46297,0.998
46298,0.988
46299,0.922
46300,0.999
46301,0.94
46302,0.845
46303,0.994
46304,0.995
46305,0.968
46306,0.999
46307,0.722
46308,0.999
46309,0.992
46310,0.998
46311,0.998
46312,0.926
46313,0.983
46314,0.998
46315,0.985
46316,0.855
46317,0.1
46318,0.976
46319,0.916
46320,0.754
46321,0.984
46322,0.964
46323,0.867
46324,0.987
46325,0.997
46326,0.964
46327,1
46328,0.988
46329,1
46330,0.971
46331,1
46332,0.998
46333,0.873
46334,0.993
46335,0.993
46336,0.853
46337,0.928
46338,1
46339,0.981
46340,0.99
46341,0.993
46342,0.288
46343,0.754
46344,0.999
46345,0.002
46346,1
46347,0.971
46348,0.753
46349,0.248
46350,0.866
46351,0.257
46352,0.995
46353,0.99
46354,0.996
46355,0.998
46356,0.993
46357,0.742
46358,0.994
46359,0.985
46360,0.999
46361,0.973
46362,0.993
46363,0.893
46364,0.392
46365,1
46366,1
46367,1
46368,0.967
46369,0.982
46370,0.987
46371,0.948
46372,0.995
46373,0.999
46374,0.894
46375,0.967
46376,0.992
46377,0.961
46378,0.99
46379,0.995
46380,0.527
46381,0.999
46382,0.975
46383,0.99
46384,0.952
46385,0.791
46386,0.992
46387,0.211
46388,0.857
46389,0.98
46390,0.809
46391,0.987
46392,0.95
46393,0.978
46394,0.999
46395,1
46396,1
46397,0.984
46398,0.989
46399,0.86
46400,0.959
46401,0.962
46402,0.479
46403,0.979
46404,1
46405,0.999
46406,0.93
46407,0.85
46408,0.997
46409,0.996
46410,0.996
46411,0.97
46412,0.675
46413,0.996
46414,0.985
46415,0.891
46416,1
46417,0.958
46418,0.806
46419,0.981
46420,0.971
46421,0.929
46422,0.987
46423,0.985
46424,0.913
46425,0.711
46426,0.994
46427,0.995
46428,0.997
46429,0.988
46430,0.609
46431,0.955
46432,0.986
46433,0.874
46434,0.953
46435,0.964
46436,0.931
46437,0.899
46438,0.997
46439,0.998
46440,0.941
46441,1
46442,0.992
46443,0.998
46444,0.866
46445,0.723
46446,0.675
46447,0.977
46448,0.992
46449,1
46450,0.987
46451,0.833
46452,0.98
46453,0.919
46454,0.895
46455,0.934
46456,0.992
46457,0.979
46458,0.996
46459,0.894
46460,0.997
46461,0.979
46462,0.995
46463,0.966
46464,0.323
46465,0.962
46466,0.997
46467,0.978
46468,0.983
46469,0.021
46470,0.983
46471,0.986
46472,0.975
46473,1
46474,0.8
46475,0.749
46476,0.817
46477,0.96
46478,1
46479,0.979
46480,0.983
46481,0.999
46482,1
46483,0.966
46484,0.963
46485,0.997
46486,0.873
46487,0.464
46488,0.999
46489,0.923
46490,0.997
46491,0.996
46492,0.924
46493,1
46494,0.921
46495,1
46496,0.996
46497,0.978
46498,0.932
46499,0.962
46500,0.904
46501,1
46502,0.99
46503,0.474
46504,0.976
46505,0.973
46506,0.974
46507,0.985
46508,0.993
46509,0.998
46510,0.97
46511,0.999
46512,0.953
46513,0.994
46514,0.994
46515,0.93
46516,0.997
46517,0.992
46518,0.93
46519,0.134
46520,0.983
46521,0.846
46522,0.885
46523,0.975
46524,0.995
46525,0.76
46526,0.768
46527,0.941
46528,0.988
46529,0.563
46530,0.288
46531,0.831
46532,0.85
46533,1
46534,0.985
46535,0.99
46536,0.922
46537,0.985
46538,0.915
46539,0.981
46540,1
46541,0.932
46542,0.98
46543,0.847
46544,0.997
46545,0.004
46546,0.994
46547,0.976
46548,0.79
46549,0.975
46550,0.877
46551,0.999
46552,0.92
46553,0.928
46554,0.995
46555,0.458
46556,1
46557,0.995
46558,0.979
46559,0.849
46560,0.986
46561,0.994
46562,0.998
46563,0.998
46564,0.887
46565,0.949
46566,0.971
46567,0.928
46568,0.979
46569,0.912
46570,1
46571,1
46572,0.826
46573,0.995
46574,1
46575,0.997
46576,0.946
46577,0.992
46578,0.909
46579,0.351
46580,0.956
46581,0.876
46582,0.897
46583,0.99
46584,0.961
46585,0.842
46586,1
46587,0.995
46588,0.997
46589,0.994
46590,0.994
46591,1
46592,1
46593,0.983
46594,0.937
46595,0.999
46596,0.938
46597,0.971
46598,0.798
46599,1
46600,0.992
46601,0.953
46602,0.687
46603,0.985
46604,0.96
46605,0.997
46606,0.898
46607,0.986
46608,0.998
46609,0.989
46610,0.974
46611,0.996
46612,0.992
46613,0.879
46614,0.989
46615,0.898
46616,1
46617,1
46618,0.765
46619,0.007
46620,0.999
46621,0.989
46622,0.698
46623,0.882
46624,0.941
46625,0.731
46626,0.932
46627,0.817
46628,0.863
46629,0.944
46630,0.989
46631,0.798
46632,0.979
46633,0.953
46634,0.943
46635,0.999
46636,0.973
46637,0.993
46638,0.897
46639,0.993
46640,0.996
46641,0.956
46642,0.967
46643,0.999
46644,0.976
46645,0.999
46646,0.988
46647,0.963
46648,0.985
46649,0.997
46650,1
46651,0.958
46652,0.716
46653,1
46654,0.995
46655,0.985
46656,0.969
46657,0.99
46658,0.973
46659,1
46660,0.973
46661,0.998
46662,0.557
46663,0.956
46664,0.993
46665,0.968
46666,0.663
46667,0.978
46668,0.692
46669,0.897
46670,0.042
46671,0.981
46672,0.992
46673,0.999
46674,0.999
46675,0.967
46676,0.988
46677,0.987
46678,1
46679,0.97
46680,0.601
46681,0.997
46682,0.998
46683,0.779
46684,0.998
46685,0.96
46686,0.996
46687,0.342
46688,0.058
46689,0.993
46690,0.993
46691,0.987
46692,0.995
46693,0.933
46694,0.954
46695,0.933
46696,0.959
46697,0.992
46698,0.969
46699,0.989
46700,0.721
46701,0.975
46702,0.922
46703,1
46704,0.869
46705,0.978
46706,0.78
46707,0.994
46708,0.998
46709,0.908
46710,0.996
46711,0.991
46712,0.992
46713,0.947
46714,0.001
46715,1
46716,0.801
46717,0.861
46718,0.998
46719,1
46720,0.757
46721,0.997
46722,0.816
46723,1
46724,0.999
46725,1
46726,0.999
46727,0.99
46728,0.985
46729,0.992
46730,0.832
46731,0.998
46732,0.831
46733,0.93
46734,1
46735,0.98
46736,0.971
46737,0.463
46738,0.935
46739,0.939
46740,0.997
46741,0.9
46742,0.994
46743,0.943
46744,0.992
46745,0.966
46746,0.999
46747,0.916
46748,0.998
46749,0.986
46750,0.883
46751,0.917
46752,0.337
46753,0.993
46754,0.844
46755,0.975
46756,0.785
46757,0.499
46758,0.988
46759,1
46760,0.964
46761,1
46762,0.985
46763,0.968
46764,0.971
46765,1
46766,0.948
46767,1
46768,0.991
46769,0.996
46770,1
46771,0.013
46772,0.982
46773,0.998
46774,0.991
46775,0.962
46776,0.722
46777,0.986
46778,0.992
46779,0.792
46780,0.997
46781,0.998
46782,0.999
46783,0.997
46784,0.982
46785,1
46786,1
46787,0.989
46788,1
46789,0.994
46790,0.966
46791,1
46792,1
46793,0.946
46794,0.903
46795,0.952
46796,0.999
46797,0.959
46798,0.999
46799,0.84
46800,0.698
46801,0.984
46802,0.998
46803,0.942
46804,0.982
46805,0.904
46806,0.908
46807,0.998
46808,0.997
46809,0.987
46810,0.996
46811,0.992
46812,0.998
46813,0.93
46814,0.995
46815,0.997
46816,0.95
46817,0.974
46818,0.928
46819,0.954
46820,0.999
46821,0.999
46822,0.99
46823,0.974
46824,0.725
46825,1
46826,0.992
46827,0.999
46828,0.995
46829,0.557
46830,0.961
46831,0.56
46832,0.919
46833,0.963
46834,0.765
46835,1
46836,0.997
46837,0.161
46838,0.981
46839,0.951
46840,0.995
46841,0.999
46842,0.998
46843,0.763
46844,0.857
46845,0.999
46846,0.997
46847,0.235
46848,0.999
46849,0.941
46850,0.979
46851,0.959
46852,0.607
46853,0.889
46854,0.972
46855,0.885
46856,0.998
46857,0.983
46858,0.988
46859,0.799
46860,0.998
46861,0.965
46862,0.748
46863,0.953
46864,0.998
46865,0.289
46866,1
46867,0.961
46868,0.268
46869,0.8
46870,0.998
46871,0.975
46872,0.997
46873,0.993
46874,0.999
46875,0.992
46876,0.966
46877,0.711
46878,0.516
46879,0.992
46880,0.98
46881,0.563
46882,0.972
46883,0.991
46884,0.888
46885,0.963
46886,0.99
46887,0.999
46888,0.988
46889,0.735
46890,0.983
46891,0.989
46892,0.799
46893,0.968
46894,0.998
46895,0.98
46896,0.854
46897,0.992
46898,0.873
46899,0.998
46900,0.556
46901,0.887
46902,0.663
46903,1
46904,0.924
46905,0.99
46906,0.95
46907,0.947
46908,0.998
46909,1
46910,0.999
46911,0.598
46912,0.96
46913,0.988
46914,0.957
46915,0.561
46916,0.984
46917,0.999
46918,0.943
46919,0.985
46920,0.983
46921,0.96
46922,0.917
46923,0.984
46924,0.939
46925,0.67
46926,0.976
46927,0.987
46928,0.998
46929,0.978
46930,0.966
46931,0.995
46932,0.873
46933,0.997
46934,0.939
46935,0.781
46936,0.97
46937,0.639
46938,1
46939,0.986
46940,0.998
46941,0.965
46942,0.993
46943,0.994
46944,0.987
46945,0.995
46946,0.997
46947,1
46948,0.619
46949,1
46950,0.879
46951,0.972
46952,0.554
46953,0.823
46954,0.903
46955,0.999
46956,0.971
46957,0.767
46958,0.999
46959,0.97
46960,0.916
46961,0.846
46962,0.992
46963,0.965
46964,0.995
46965,0.996
46966,0.999
46967,1
46968,0.948
46969,0.814
46970,0.566
46971,1
46972,0.963
46973,0.862
46974,0.995
46975,0.997
46976,0.94
46977,0.853
46978,0.968
46979,0.997
46980,0.998
46981,0.996
46982,0.991
46983,0.865
46984,0.687
46985,0.936
46986,0.996
46987,1
46988,0.993
46989,0.959
46990,0.893
46991,0.992
46992,0.999
46993,0.863
46994,0.994
46995,0.992
46996,0.953
46997,0.966
46998,0.997
46999,0.959
47000,0.823
47001,0.871
47002,0.962
47003,0.868
47004,0.993
47005,1
47006,0.851
47007,0.985
47008,0.984
47009,0.957
47010,0.988
47011,0.597
47012,0.99
47013,0.001
47014,0.982
47015,0.993
47016,0.979
47017,0.98
47018,0.996
47019,0.963
47020,0.975
47021,0.995
47022,0.992
47023,0.993
47024,0.939
47025,0.997
47026,0.966
47027,0.996
47028,1
47029,0.946
47030,0.953
47031,0.971
47032,0.998
47033,0.954
47034,0.993
47035,0.999
47036,0.665
47037,0.998
47038,0.886
47039,0.994
47040,0.976
47041,0.99
47042,0.478
47043,0.968
47044,0.895
47045,0.991
47046,0.987
47047,0.988
47048,0.996
47049,0.987
47050,0.989
47051,0.936
47052,0.927
47053,0.885
47054,0.01
47055,0.996
47056,0.223
47057,0.991
47058,1
47059,0.934
47060,0.982
47061,1
47062,0.997
47063,0.975
47064,0.997
47065,0.995
47066,0.991
47067,0.985
47068,0.99
47069,0.975
47070,0.976
47071,0.135
47072,0.988
47073,0.968
47074,0.865
47075,0.975
47076,0.993
47077,0.992
47078,0.914
47079,1
47080,0.967
47081,0.94
47082,0.967
47083,0.982
47084,0.928
47085,0.999
47086,0.999
47087,0.967
47088,0.544
47089,1
47090,0.989
47091,0.939
47092,1
47093,0.937
47094,0.997
47095,0.976
47096,0.986
47097,1
47098,0.995
47099,0.874
47100,0.855
47101,0.959
47102,0.518
47103,0.876
47104,0.994
47105,0.275
47106,0.97
47107,0.996
47108,0.204
47109,0.999
47110,0.534
47111,0.878
47112,0.997
47113,0.981
47114,0.978
47115,0.989
47116,0.992
47117,0.985
47118,0.608
47119,0.936
47120,1
47121,0.889
47122,0.96
47123,0.777
47124,0.966
47125,0.9
47126,0.97
47127,0.991
47128,0.99
47129,0.994
47130,0.815
47131,0.991
47132,0.986
47133,0.993
47134,0.148
47135,0.712
47136,0.99
47137,0.991
47138,0.897
47139,0.97
47140,0.891
47141,0.988
47142,0.913
47143,0.825
47144,0.995
47145,0.995
47146,0.997
47147,0.874
47148,0.959
47149,1
47150,0.952
47151,0.98
47152,0.987
47153,0.911
47154,0.953
47155,0.942
47156,0.986
47157,0.758
47158,0.978
47159,0.979
47160,0.978
47161,0.875
47162,0.842
47163,0.998
47164,1
47165,0.683
47166,1
47167,0.986
47168,0.888
47169,0.983
47170,0.976
47171,0.932
47172,0.987
47173,0.996
47174,0.99
47175,1
47176,0.997
47177,0.982
47178,0.118
47179,0.998
47180,0.961
47181,0.997
47182,0.98
47183,0.818
47184,0.999
47185,0.778
47186,0.996
47187,0.984
47188,0.897
47189,0.851
47190,0.948
47191,0.995
47192,0.556
47193,0.932
47194,0.029
47195,0.991
47196,0.974
47197,0.997
47198,0.988
47199,0.962
47200,0.992
47201,0.869
47202,0.964
47203,0.992
47204,0.999
47205,0.986
47206,0.988
47207,0.997
47208,0.966
47209,0.998
47210,0.98
47211,0.983
47212,0.9
47213,0.179
47214,0.993
47215,0.997
47216,0.83
47217,0.917
47218,0.846
47219,0.345
47220,0.915
47221,0.885
47222,0.987
47223,0.998
47224,0.888
47225,0.989
47226,0.991
47227,0.828
47228,0.911
47229,0.936
47230,0.976
47231,0.977
47232,0.999
47233,0.926
47234,0.734
47235,0.964
47236,0.942
47237,0.993
47238,0
47239,0.994
47240,0.795
47241,0.986
47242,0.999
47243,0.979
47244,0.999
47245,0.988
47246,1
47247,0.999
47248,0.97
47249,0.674
47250,0.995
47251,0.995
47252,0.972
47253,0.911
47254,1
47255,0.95
47256,0.98
47257,0.974
47258,0.984
47259,0.998
47260,0.999
47261,0.993
47262,0.72
47263,0.994
47264,0.973
47265,0.989
47266,0.986
47267,0.579
47268,0.951
47269,0.976
47270,1
47271,0.995
47272,0.988
47273,0.999
47274,1
47275,0.922
47276,0
47277,0.624
47278,0.991
47279,0.986
47280,0.981
47281,0.969
47282,0.986
47283,0.991
47284,1
47285,0.981
47286,0.9
47287,0.755
47288,1
47289,1
47290,0.996
47291,0.994
47292,0
47293,0.959
47294,0.84
47295,0.407
47296,0.891
47297,0.909
47298,0.994
47299,0.975
47300,0.995
47301,0.397
47302,1
47303,0.999
47304,0.972
47305,0.97
47306,0.998
47307,1
47308,1
47309,0.975
47310,0.886
47311,0.997
47312,0.999
47313,1
47314,0.937
47315,0.988
47316,0.669
47317,1
47318,1
47319,0.999
47320,0.991
47321,0.982
47322,0.988
47323,0.995
47324,1
47325,0.846
47326,0.971
47327,0.993
47328,0.917
47329,1
47330,0.981
47331,0.081
47332,0.663
47333,0.993
47334,0.997
47335,0.988
47336,0.982
47337,0.984
47338,0.992
47339,0.922
47340,0.98
47341,0.105
47342,0.992
47343,1
47344,0.65
47345,0.824
47346,1
47347,0.846
47348,0.93
47349,0.996
47350,0.974
47351,1
47352,0.995
47353,0.056
47354,0.916
47355,0.996
47356,0.844
47357,0.971
47358,0.997
47359,0.877
47360,0.987
47361,0.083
47362,0.653
47363,0.996
47364,0.194
47365,0.953
47366,0.989
47367,0.998
47368,1
47369,0.962
47370,0.997
47371,0.977
47372,0.962
47373,1
47374,0.966
47375,0.998
47376,0.977
47377,0.995
47378,0.576
47379,1
47380,0.991
47381,0.993
47382,0.578
47383,1
47384,0.997
47385,0.597
47386,0.896
47387,0.974
47388,0.956
47389,0.992
47390,0.997
47391,0.998
47392,0.992
47393,0.978
47394,0.945
47395,0.997
47396,0.798
47397,0.854
47398,0.998
47399,0.771
47400,1
47401,0.978
47402,0.904
47403,1
47404,0.802
47405,0.944
47406,0.987
47407,0.975
47408,0.987
47409,0.616
47410,0.979
47411,0.989
47412,0.922
47413,0.944
47414,0.998
47415,0.912
47416,0.92
47417,0.993
47418,0.986
47419,0.859
47420,0.997
47421,0.998
47422,0.983
47423,0.996
47424,0.998
47425,1
47426,0.97
47427,0.999
47428,0.988
47429,0.91
47430,0.796
47431,0.995
47432,0.843
47433,0.971
47434,0.987
47435,0.989
47436,0.973
47437,0.989
47438,1
47439,0.972
47440,0.948
47441,0.965
47442,0.207
47443,0.948
47444,1
47445,0.911
47446,0.92
47447,1
47448,0.996
47449,0.735
47450,1
47451,0.999
47452,0.986
47453,0.993
47454,0.978
47455,0.898
47456,1
47457,0.999
47458,1
47459,0.919
47460,0.962
47461,0.91
47462,0.996
47463,1
47464,0.974
47465,1
47466,1
47467,0.991
47468,0.995
47469,0.998
47470,0.941
47471,0.984
47472,0.983
47473,0.977
47474,0.999
47475,0.997
47476,0.997
47477,0.998
47478,0.963
47479,0.989
47480,0.995
47481,1
47482,0.985
47483,0.975
47484,0.918
47485,0.937
47486,0.558
47487,0.999
47488,0.99
47489,0.964
47490,0.999
47491,0.993
47492,0.368
47493,0.983
47494,0.948
47495,0.989
47496,0.976
47497,0.996
47498,0.973
47499,0.972
